Year,Month,Region,Home Size,Average Sales Price,Number of Households (Thousands),Median Income - Current Dollars,Median Income - 2022 Dollars,Mean Income - Current Dollars,Mean Income - 2022 Dollars
2019,January,Midwest,Double,98000.0,27760.0,68350.0,77860.0,94010.0,107100.0
2019,January,Midwest,Single ,54200.0,27760.0,68350.0,77860.0,94010.0,107100.0
2019,January,Midwest,Total1,68000.0,27760.0,68350.0,77860.0,94010.0,107100.0
2019,January,Northeast,Double,109000,22030.0,76220.0,86820.0,109900.0,125200.0
2019,January,Northeast,Single ,60100.0,22030.0,76220.0,86820.0,109900.0,125200.0
2019,January,Northeast,Total1,86600.0,22030.0,76220.0,86820.0,109900.0,125200.0
2019,January,South,Double,101700.0,49490.0,61880.0,70490.0,90420.0,103000.0
2019,January,South,Single ,51400.0,49490.0,61880.0,70490.0,90420.0,103000.0
2019,January,South,Total1,81100.0,49490.0,61880.0,70490.0,90420.0,103000.0
2019,January,United States,Double,103400.0,128500.0,68700.0,78250.0,98090.0,111700.0
2019,January,United States,Single ,53400.0,128500.0,68700.0,78250.0,98090.0,111700.0
2019,January,United States,Total1,81800.0,128500.0,68700.0,78250.0,98090.0,111700.0
2019,January,West,Double,110400.0,29180.0,75770.0,86300.0,106000.0,120800.0
2019,January,West,Single ,59000.0,29180.0,75770.0,86300.0,106000.0,120800.0
2019,January,West,Total1,95800.0,29180.0,75770.0,86300.0,106000.0,120800.0
2018,December,Midwest,Double,96400.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,December,Midwest,Single ,53800.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,December,Midwest,Total1,74300.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,December,Northeast,Double,93600,22050.0,70110.0,81040.0,102200.0,118100.0
2018,December,Northeast,Single ,57500.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,December,Northeast,Total1,79600.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,December,South,Double,104900.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,December,South,Single ,51500.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,December,South,Total1,80100.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,December,United States,Double,106000.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,December,United States,Single ,52100.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,December,United States,Total1,82400.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,December,West,Double,120400.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,December,West,Single ,51600.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,December,West,Total1,101400.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,November,Midwest,Double,101900.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,November,Midwest,Single ,56200.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,November,Midwest,Total1,74100.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,November,Northeast,Double,104700,22050.0,70110.0,81040.0,102200.0,118100.0
2018,November,Northeast,Single ,52300.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,November,Northeast,Total1,81400.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,November,South,Double,97800.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,November,South,Single ,54600.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,November,South,Total1,77100.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,November,United States,Double,100500.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,November,United States,Single ,55400.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,November,United States,Total1,79900.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,November,West,Double,107800.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,November,West,Single ,62600.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,November,West,Total1,99300.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,October,Midwest,Double,94300.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,October,Midwest,Single ,56700.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,October,Midwest,Total1,73100.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,October,Northeast,Double,96200,22050.0,70110.0,81040.0,102200.0,118100.0
2018,October,Northeast,Single ,59300.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,October,Northeast,Total1,81600.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,October,South,Double,105900.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,October,South,Single ,53500.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,October,South,Total1,79800.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,October,United States,Double,106000.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,October,United States,Single ,54500.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,October,United States,Total1,82400.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,October,West,Double,116500.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,October,West,Single ,57300.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,October,West,Total1,105100.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,September,Midwest,Double,105500.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,September,Midwest,Single ,58300.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,September,Midwest,Total1,76700.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,September,Northeast,Double,97300,22050.0,70110.0,81040.0,102200.0,118100.0
2018,September,Northeast,Single ,57600.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,September,Northeast,Total1,78800.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,September,South,Double,104500.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,September,South,Single ,51900.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,September,South,Total1,81600.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,September,United States,Double,105400.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,September,United States,Single ,54400.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,September,United States,Total1,83600.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,September,West,Double,111600.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,September,West,Single ,62000.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,September,West,Total1,102600.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,August,Midwest,Double,97800.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,August,Midwest,Single ,54500.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,August,Midwest,Total1,73600.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,August,Northeast,Double,113000,22050.0,70110.0,81040.0,102200.0,118100.0
2018,August,Northeast,Single ,58400.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,August,Northeast,Total1,82900.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,August,South,Double,98100.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,August,South,Single ,54500.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,August,South,Total1,79800.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,August,United States,Double,100900.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,August,United States,Single ,55100.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,August,United States,Total1,81500.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,August,West,Double,110300.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,August,West,Single ,57600.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,August,West,Total1,97400.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,July,Midwest,Double,104500.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,July,Midwest,Single ,57300.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,July,Midwest,Total1,79600.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,July,Northeast,Double,100600,22050.0,70110.0,81040.0,102200.0,118100.0
2018,July,Northeast,Single ,33900.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,July,Northeast,Total1,73600.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,July,South,Double,94000.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,July,South,Single ,51300.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,July,South,Total1,74900.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,July,United States,Double,99300.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,July,United States,Single ,52000.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,July,United States,Total1,78900.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,July,West,Double,118200.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,July,West,Single ,59300.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,July,West,Total1,102800.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,June,Midwest,Double,99700.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,June,Midwest,Single ,52700.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,June,Midwest,Total1,77400.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,June,Northeast,Double,97500,22050.0,70110.0,81040.0,102200.0,118100.0
2018,June,Northeast,Single ,52900.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,June,Northeast,Total1,82400.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,June,South,Double,97100.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,June,South,Single ,55100.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,June,South,Total1,83200.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,June,United States,Double,101300.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,June,United States,Single ,54900.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,June,United States,Total1,85400.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,June,West,Double,122900.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,June,West,Single ,57600.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,June,West,Total1,105000.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,May,Midwest,Double,92900.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,May,Midwest,Single ,57600.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,May,Midwest,Total1,72500.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,May,Northeast,Double,104300,22050.0,70110.0,81040.0,102200.0,118100.0
2018,May,Northeast,Single ,62400.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,May,Northeast,Total1,81700.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,May,South,Double,97000.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,May,South,Single ,56300.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,May,South,Total1,79000.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,May,United States,Double,99100.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,May,United States,Single ,57100.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,May,United States,Total1,81200.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,May,West,Double,108900.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,May,West,Single ,60300.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,May,West,Total1,104000.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,April,Midwest,Double,92800.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,April,Midwest,Single ,51600.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,April,Midwest,Total1,67300.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,April,Northeast,Double,109900,22050.0,70110.0,81040.0,102200.0,118100.0
2018,April,Northeast,Single ,54900.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,April,Northeast,Total1,87300.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,April,South,Double,95300.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,April,South,Single ,48600.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,April,South,Total1,71100.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,April,United States,Double,98700.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,April,United States,Single ,50600.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,April,United States,Total1,74900.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,April,West,Double,113400.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,April,West,Single ,67400.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,April,West,Total1,103100.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,March,Midwest,Double,93800.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,March,Midwest,Single ,50600.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,March,Midwest,Total1,67700.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,March,Northeast,Double,96600,22050.0,70110.0,81040.0,102200.0,118100.0
2018,March,Northeast,Single ,50400.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,March,Northeast,Total1,70900.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,March,South,Double,88900.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,March,South,Single ,50000.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,March,South,Total1,68900.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,March,United States,Double,91400.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,March,United States,Single ,49800.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,March,United States,Total1,70600.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,March,West,Double,98700.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,March,West,Single ,45800.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,March,West,Total1,82900.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,February,Midwest,Double,98000.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,February,Midwest,Single ,49700.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,February,Midwest,Total1,72100.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,February,Northeast,Double,98200,22050.0,70110.0,81040.0,102200.0,118100.0
2018,February,Northeast,Single ,50800.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,February,Northeast,Total1,80400.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,February,South,Double,91200.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,February,South,Single ,46700.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,February,South,Total1,70600.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,February,United States,Double,93800.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,February,United States,Single ,47900.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,February,United States,Total1,73400.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,February,West,Double,100600.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,February,West,Single ,53900.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,February,West,Total1,87100.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,January,Midwest,Double,85600.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,January,Midwest,Single ,44900.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,January,Midwest,Total1,59300.0,27690.0,64070.0,74050.0,87040.0,100600.0
2018,January,Northeast,Double,106000,22050.0,70110.0,81040.0,102200.0,118100.0
2018,January,Northeast,Single ,52400.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,January,Northeast,Total1,79500.0,22050.0,70110.0,81040.0,102200.0,118100.0
2018,January,South,Double,85900.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,January,South,Single ,46300.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,January,South,Total1,64400.0,49740.0,57300.0,66230.0,81960.0,94740.0
2018,January,United States,Double,92100.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,January,United States,Single ,47300.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,January,United States,Total1,69000.0,128600.0,63180.0,73030.0,90020.0,104100.0
2018,January,West,Double,114200.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,January,West,Single ,59400.0,29100.0,69520.0,80360.0,97400.0,112600.0
2018,January,West,Total1,98900.0,29100.0,69520.0,80360.0,97400.0,112600.0
2017,December,Midwest,Double,84500.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,December,Midwest,Single ,48700.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,December,Midwest,Total1,64900.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,December,Northeast,Double,100300,22510.0,66450.0,78350.0,95670.0,112800.0
2017,December,Northeast,Single ,49200.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,December,Northeast,Total1,76900.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,December,South,Double,89000.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,December,South,Single ,54000.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,December,South,Total1,70000.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,December,United States,Double,91800.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,December,United States,Single ,53400.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,December,United States,Total1,72900.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,December,West,Double,103900.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,December,West,Single ,58600.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,December,West,Total1,96400.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,November,Midwest,Double,90500.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,November,Midwest,Single ,48500.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,November,Midwest,Total1,68100.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,November,Northeast,Double,107000,22510.0,66450.0,78350.0,95670.0,112800.0
2017,November,Northeast,Single ,49400.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,November,Northeast,Total1,75300.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,November,South,Double,91600.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,November,South,Single ,45900.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,November,South,Total1,65800.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,November,United States,Double,99100.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,November,United States,Single ,46600.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,November,United States,Total1,71800.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,November,West,Double,130300.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,November,West,Single ,49800.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,November,West,Total1,114500.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,October,Midwest,Double,88600.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,October,Midwest,Single ,48600.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,October,Midwest,Total1,65600.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,October,Northeast,Double,96900,22510.0,66450.0,78350.0,95670.0,112800.0
2017,October,Northeast,Single ,45100.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,October,Northeast,Total1,76300.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,October,South,Double,93600.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,October,South,Single ,45700.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,October,South,Total1,64200.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,October,United States,Double,95500.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,October,United States,Single ,46400.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,October,United States,Total1,68300.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,October,West,Double,106900.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,October,West,Single ,50900.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,October,West,Total1,95200.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,September,Midwest,Double,87200.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,September,Midwest,Single ,45500.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,September,Midwest,Total1,62800.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,September,Northeast,Double,92700,22510.0,66450.0,78350.0,95670.0,112800.0
2017,September,Northeast,Single ,50800.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,September,Northeast,Total1,72400.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,September,South,Double,89000.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,September,South,Single ,46600.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,September,South,Total1,68800.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,September,United States,Double,93800.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,September,United States,Single ,47100.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,September,United States,Total1,71800.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,September,West,Double,116700.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,September,West,Single ,51700.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,September,West,Total1,95600.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,August,Midwest,Double,88600.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,August,Midwest,Single ,48200.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,August,Midwest,Total1,65300.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,August,Northeast,Double,88700,22510.0,66450.0,78350.0,95670.0,112800.0
2017,August,Northeast,Single ,50400.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,August,Northeast,Total1,70400.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,August,South,Double,91500.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,August,South,Single ,47200.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,August,South,Total1,72500.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,August,United States,Double,94300.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,August,United States,Single ,47600.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,August,United States,Total1,73800.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,August,West,Double,110900.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,August,West,Single ,46600.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,August,West,Total1,91600.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,July,Midwest,Double,89400.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,July,Midwest,Single ,48200.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,July,Midwest,Total1,70900.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,July,Northeast,Double,102100,22510.0,66450.0,78350.0,95670.0,112800.0
2017,July,Northeast,Single ,52500.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,July,Northeast,Total1,80700.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,July,South,Double,88400.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,July,South,Single ,47900.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,July,South,Total1,70300.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,July,United States,Double,93800.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,July,United States,Single ,47900.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,July,United States,Total1,75300.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,July,West,Double,111900.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,July,West,Single ,44500.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,July,West,Total1,99700.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,June,Midwest,Double,94300.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,June,Midwest,Single ,49900.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,June,Midwest,Total1,69400.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,June,Northeast,Double,95500,22510.0,66450.0,78350.0,95670.0,112800.0
2017,June,Northeast,Single ,57300.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,June,Northeast,Total1,84800.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,June,South,Double,91600.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,June,South,Single ,49300.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,June,South,Total1,70800.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,June,United States,Double,97400.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,June,United States,Single ,49500.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,June,United States,Total1,75600.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,June,West,Double,125000.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,June,West,Single ,46600.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,June,West,Total1,106300.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,May,Midwest,Double,84400.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,May,Midwest,Single ,45200.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,May,Midwest,Total1,64600.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,May,Northeast,Double,93300,22510.0,66450.0,78350.0,95670.0,112800.0
2017,May,Northeast,Single ,55500.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,May,Northeast,Total1,78800.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,May,South,Double,84000.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,May,South,Single ,49400.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,May,South,Total1,68500.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,May,United States,Double,87900.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,May,United States,Single ,49100.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,May,United States,Total1,71800.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,May,West,Double,104500.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,May,West,Single ,47800.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,May,West,Total1,94900.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,April,Midwest,Double,84500.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,April,Midwest,Single ,47800.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,April,Midwest,Total1,63900.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,April,Northeast,Double,100200,22510.0,66450.0,78350.0,95670.0,112800.0
2017,April,Northeast,Single ,53800.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,April,Northeast,Total1,79600.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,April,South,Double,86600.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,April,South,Single ,45500.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,April,South,Total1,70900.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,April,United States,Double,89900.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,April,United States,Single ,47400.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,April,United States,Total1,73300.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,April,West,Double,104300.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,April,West,Single ,57200.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,April,West,Total1,93000.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,March,Midwest,Double,83900.0,27640.0,61140.0,72090.0,83050.0,97930.0
